underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
AAPL,2026-01-11,AAPL,2026-05-15,170.0,C,,,,105.81,2.0,,90.25,,93.1,272.0,274.97,,,0.5174608801269531,,,,,,,90.25,,93.1,272.0,274.97,,21.0,
AAPL,2026-01-11,AAPL,2026-05-15,175.0,C,,,,86.0,225.0,,86.5,,87.65,272.0,274.97,,,0.5090381127929688,,,,,,,86.5,,87.65,272.0,274.97,,35.0,
AAPL,2026-01-11,AAPL,2026-05-15,180.0,C,,,,81.08,2.0,,80.6,,83.45,272.0,274.97,,,0.5390060748291017,,,,,,,80.6,,83.45,272.0,274.97,,55.0,
AAPL,2026-01-11,AAPL,2026-05-15,185.0,C,,,,75.56,5.0,,75.85,,78.5,272.0,274.97,,,0.5100757000732423,,,,,,,75.85,,78.5,272.0,274.97,,111.0,
AAPL,2026-01-11,AAPL,2026-05-15,190.0,C,,,,74.55,1.0,,71.35,,73.75,272.0,274.97,,,0.4887746435546876,,,,,,,71.35,,73.75,272.0,274.97,,40.0,
AAPL,2026-01-11,AAPL,2026-05-15,195.0,C,,,,94.44,1.0,,71.85,,74.35,272.0,274.97,,,0.5894206097412109,,,,,,,71.85,,74.35,272.0,274.97,,196.0,
AAPL,2026-01-11,AAPL,2026-05-15,200.0,C,,,,62.48,1.0,,62.75,,64.1,272.0,274.97,,,0.4402521795654296,,,,,,,62.75,,64.1,272.0,274.97,,372.0,
AAPL,2026-01-11,AAPL,2026-05-15,205.0,C,,,,56.35,1.0,,58.55,,59.1,272.0,274.97,,,0.4105283557128906,,,,,,,58.55,,59.1,272.0,274.97,,10.0,
AAPL,2026-01-11,AAPL,2026-05-15,210.0,C,,,,54.95,33.0,,54.1,,54.55,272.0,274.97,,,0.3940490283203125,,,,,,,54.1,,54.55,272.0,274.97,,1135.0,
AAPL,2026-01-11,AAPL,2026-05-15,215.0,C,,,,50.25,2.0,,49.6,,50.1,272.0,274.97,,,0.3790345300292969,,,,,,,49.6,,50.1,272.0,274.97,,49.0,
AAPL,2026-01-11,AAPL,2026-05-15,220.0,C,,,,45.18,16.0,,45.35,,45.7,272.0,274.97,,,0.36377589355468753,,,,,,,45.35,,45.7,272.0,274.97,,1061.0,
AAPL,2026-01-11,AAPL,2026-05-15,225.0,C,,,,41.65,1.0,,41.05,,41.55,272.0,274.97,,,0.35263708892822265,,,,,,,41.05,,41.55,272.0,274.97,,47.0,
AAPL,2026-01-11,AAPL,2026-05-15,230.0,C,,,,37.13,21.0,,37.05,,37.45,272.0,274.97,,,0.3403386279296875,,,,,,,37.05,,37.45,272.0,274.97,,1224.0,
AAPL,2026-01-11,AAPL,2026-05-15,235.0,C,,,,32.19,25.0,,33.15,,33.4,272.0,274.97,,,0.32684999328613284,,,,,,,33.15,,33.4,272.0,274.97,,93.0,
AAPL,2026-01-11,AAPL,2026-05-15,240.0,C,,,,29.65,107.0,,29.45,,29.65,272.0,274.97,,,0.31677929321289056,,,,,,,29.45,,29.65,272.0,274.97,,5195.0,
AAPL,2026-01-11,AAPL,2026-05-15,245.0,C,,,,26.12,20.0,,25.95,,26.1,272.0,274.97,,,0.30753255950927727,,,,,,,25.95,,26.1,272.0,274.97,,153.0,
AAPL,2026-01-11,AAPL,2026-05-15,250.0,C,,,,23.09,51.0,,22.6,,22.8,272.0,274.97,,,0.2995980685424804,,,,,,,22.6,,22.8,272.0,274.97,,3044.0,
AAPL,2026-01-11,AAPL,2026-05-15,255.0,C,,,,19.85,120.0,,19.55,,19.7,272.0,274.97,,,0.29169409484863273,,,,,,,19.55,,19.7,272.0,274.97,,332.0,
AAPL,2026-01-11,AAPL,2026-05-15,260.0,C,,,,16.65,1109.0,,16.75,,16.85,272.0,274.97,,,0.28449201843261707,,,,,,,16.75,,16.85,272.0,274.97,,2960.0,
AAPL,2026-01-11,AAPL,2026-05-15,265.0,C,,,,14.2,128.0,,14.15,,14.3,272.0,274.97,,,0.27854115020751957,,,,,,,14.15,,14.3,272.0,274.97,,330.0,
AAPL,2026-01-11,AAPL,2026-05-15,270.0,C,,,,12.25,108.0,,11.9,,12.05,272.0,274.97,,,0.27378045562744135,,,,,,,11.9,,12.05,272.0,274.97,,3312.0,
AAPL,2026-01-11,AAPL,2026-05-15,275.0,C,,,,10.0,291.0,,9.9,,10.0,272.0,274.97,,,0.2684704501342773,,,,,,,9.9,,10.0,272.0,274.97,,773.0,
AAPL,2026-01-11,AAPL,2026-05-15,280.0,C,,,,8.41,430.0,,8.15,,8.3,272.0,274.97,,,0.26532717102050785,,,,,,,8.15,,8.3,272.0,274.97,,3267.0,
AAPL,2026-01-11,AAPL,2026-05-15,285.0,C,,,,6.9,201.0,,6.65,,6.8,272.0,274.97,,,0.26197027099609377,,,,,,,6.65,,6.8,272.0,274.97,,331.0,
AAPL,2026-01-11,AAPL,2026-05-15,290.0,C,,,,5.38,171.0,,5.4,,5.55,272.0,274.97,,,0.25952888916015626,,,,,,,5.4,,5.55,272.0,274.97,,3760.0,
AAPL,2026-01-11,AAPL,2026-05-15,295.0,C,,,,4.4,80.0,,4.4,,4.5,272.0,274.97,,,0.25757578369140627,,,,,,,4.4,,4.5,272.0,274.97,,952.0,
AAPL,2026-01-11,AAPL,2026-05-15,300.0,C,,,,3.6,563.0,,3.55,,3.6,272.0,274.97,,,0.25525647094726567,,,,,,,3.55,,3.6,272.0,274.97,,9218.0,
AAPL,2026-01-11,AAPL,2026-05-15,305.0,C,,,,2.87,161.0,,2.85,,2.9,272.0,274.97,,,0.254463021850586,,,,,,,2.85,,2.9,272.0,274.97,,848.0,
AAPL,2026-01-11,AAPL,2026-05-15,310.0,C,,,,2.39,46.0,,2.28,,2.32,272.0,274.97,,,0.2536695727539063,,,,,,,2.28,,2.32,272.0,274.97,,4256.0,
AAPL,2026-01-11,AAPL,2026-05-15,315.0,C,,,,1.89,49.0,,1.83,,1.87,272.0,274.97,,,0.25391371093750004,,,,,,,1.83,,1.87,272.0,274.97,,338.0,
AAPL,2026-01-11,AAPL,2026-05-15,320.0,C,,,,1.45,184.0,,1.46,,1.49,272.0,274.97,,,0.2536695727539063,,,,,,,1.46,,1.49,272.0,274.97,,9047.0,
AAPL,2026-01-11,AAPL,2026-05-15,325.0,C,,,,1.21,206.0,,1.16,,1.2,272.0,274.97,,,0.25440198730468755,,,,,,,1.16,,1.2,272.0,274.97,,308.0,
AAPL,2026-01-11,AAPL,2026-05-15,330.0,C,,,,0.99,199.0,,0.93,,0.97,272.0,274.97,,,0.2555006091308594,,,,,,,0.93,,0.97,272.0,274.97,,1692.0,
AAPL,2026-01-11,AAPL,2026-05-15,335.0,C,,,,0.78,11.0,,0.75,,0.78,272.0,274.97,,,0.2563550927734375,,,,,,,0.75,,0.78,272.0,274.97,,113.0,
AAPL,2026-01-11,AAPL,2026-05-15,340.0,C,,,,0.63,10.0,,0.6,,0.63,272.0,274.97,,,0.25757578369140627,,,,,,,0.6,,0.63,272.0,274.97,,1785.0,
AAPL,2026-01-11,AAPL,2026-05-15,345.0,C,,,,0.46,193.0,,0.48,,0.51,272.0,274.97,,,0.25879647460937505,,,,,,,0.48,,0.51,272.0,274.97,,65.0,
AAPL,2026-01-11,AAPL,2026-05-15,350.0,C,,,,0.41,27.0,,0.38,,0.41,272.0,274.97,,,0.25989509643554687,,,,,,,0.38,,0.41,272.0,274.97,,3694.0,
AAPL,2026-01-11,AAPL,2026-05-15,360.0,C,,,,0.27,30.0,,0.24,,0.28,272.0,274.97,,,0.26416751464843746,,,,,,,0.24,,0.28,272.0,274.97,,378.0,
AAPL,2026-01-11,AAPL,2026-05-15,370.0,C,,,,0.18,4.0,,0.15,,0.19,272.0,274.97,,,0.26782958740234375,,,,,,,0.15,,0.19,272.0,274.97,,1447.0,
AAPL,2026-01-11,AAPL,2026-05-15,380.0,C,,,,0.12,12.0,,0.09,,0.13,272.0,274.97,,,0.27149166015625,,,,,,,0.09,,0.13,272.0,274.97,,908.0,
AAPL,2026-01-11,AAPL,2026-05-15,390.0,C,,,,0.08,1.0,,0.06,,0.09,272.0,274.97,,,0.27539787109374997,,,,,,,0.06,,0.09,272.0,274.97,,2086.0,
AAPL,2026-01-11,AAPL,2026-05-15,400.0,C,,,,0.06,59.0,,0.04,,0.07,272.0,274.97,,,0.282233740234375,,,,,,,0.04,,0.07,272.0,274.97,,6114.0,
AAPL,2026-01-11,AAPL,2026-05-15,410.0,C,,,,0.05,1.0,,0.03,,0.25,272.0,274.97,,,0.34400070068359373,,,,,,,0.03,,0.25,272.0,274.97,,351.0,
AAPL,2026-01-11,AAPL,2026-05-15,420.0,C,,,,0.02,59.0,,0.02,,0.24,272.0,274.97,,,0.35742830078125,,,,,,,0.02,,0.24,272.0,274.97,,169.0,
AAPL,2026-01-11,AAPL,2026-05-15,430.0,C,,,,0.03,1.0,,0.01,,0.23,272.0,274.97,,,0.3698793481445312,,,,,,,0.01,,0.23,272.0,274.97,,126.0,
AAPL,2026-01-11,AAPL,2026-05-15,440.0,C,,,,0.05,1.0,,0.01,,0.22,272.0,274.97,,,0.38184211914062494,,,,,,,0.01,,0.22,272.0,274.97,,94.0,
AAPL,2026-01-11,AAPL,2026-05-15,450.0,C,,,,0.01,2.0,,0.01,,0.05,272.0,274.97,,,0.336920693359375,,,,,,,0.01,,0.05,272.0,274.97,,1523.0,
AAPL,2026-01-11,AAPL,2026-05-15,5.0,P,,,,0.02,1.0,,0.0,,0.0,272.0,274.97,,,0.500005,,,,,,,0.0,,0.0,272.0,274.97,,3065.0,
AAPL,2026-01-11,AAPL,2026-05-15,10.0,P,,,,0.02,1.0,,0.0,,0.01,272.0,274.97,,,1.6875015625,,,,,,,0.0,,0.01,272.0,274.97,,1047.0,
AAPL,2026-01-11,AAPL,2026-05-15,15.0,P,,,,0.01,1.0,,0.0,,0.0,272.0,274.97,,,0.500005,,,,,,,0.0,,0.0,272.0,274.97,,3.0,
AAPL,2026-01-11,AAPL,2026-05-15,20.0,P,,,,0.01,,,0.0,,0.0,272.0,274.97,,,0.500005,,,,,,,0.0,,0.0,272.0,274.97,,1.0,
AAPL,2026-01-11,AAPL,2026-05-15,25.0,P,,,,0.01,1.0,,0.0,,0.0,272.0,274.97,,,0.500005,,,,,,,0.0,,0.0,272.0,274.97,,2.0,
AAPL,2026-01-11,AAPL,2026-05-15,30.0,P,,,,0.01,1.0,,0.0,,0.21,272.0,274.97,,,1.431643466796875,,,,,,,0.0,,0.21,272.0,274.97,,51.0,
AAPL,2026-01-11,AAPL,2026-05-15,35.0,P,,,,0.01,20.0,,0.0,,0.22,272.0,274.97,,,1.3339877050781246,,,,,,,0.0,,0.22,272.0,274.97,,66.0,
AAPL,2026-01-11,AAPL,2026-05-15,40.0,P,,,,0.01,1.0,,0.0,,0.42,272.0,274.97,,,1.3418001660156247,,,,,,,0.0,,0.42,272.0,274.97,,145.0,
AAPL,2026-01-11,AAPL,2026-05-15,45.0,P,,,,0.02,1.0,,0.0,,0.0,272.0,274.97,,,0.500005,,,,,,,0.0,,0.0,272.0,274.97,,47.0,
AAPL,2026-01-11,AAPL,2026-05-15,50.0,P,,,,0.01,2.0,,0.0,,0.22,272.0,274.97,,,1.0957076464843751,,,,,,,0.0,,0.22,272.0,274.97,,1013.0,
AAPL,2026-01-11,AAPL,2026-05-15,60.0,P,,,,0.01,1.0,,0.0,,0.42,272.0,274.97,,,1.052739111328125,,,,,,,0.0,,0.42,272.0,274.97,,110.0,
AAPL,2026-01-11,AAPL,2026-05-15,70.0,P,,,,0.02,35.0,,0.0,,0.22,272.0,274.97,,,0.87695435546875,,,,,,,0.0,,0.22,272.0,274.97,,76.0,
AAPL,2026-01-11,AAPL,2026-05-15,80.0,P,,,,0.03,98.0,,0.0,,0.12,272.0,274.97,,,0.7421900781249999,,,,,,,0.0,,0.12,272.0,274.97,,13.0,
AAPL,2026-01-11,AAPL,2026-05-15,85.0,P,,,,0.11,20.0,,0.07,,0.16,272.0,274.97,,,0.754885263671875,,,,,,,0.07,,0.16,272.0,274.97,,22.0,
AAPL,2026-01-11,AAPL,2026-05-15,90.0,P,,,,0.1,1.0,,0.0,,0.0,272.0,274.97,,,0.2500075,,,,,,,0.0,,0.0,272.0,274.97,,6.0,
AAPL,2026-01-11,AAPL,2026-05-15,95.0,P,,,,0.03,10.0,,0.0,,0.23,272.0,274.97,,,0.6835969140625001,,,,,,,0.0,,0.23,272.0,274.97,,15.0,
AAPL,2026-01-11,AAPL,2026-05-15,100.0,P,,,,0.04,6.0,,0.0,,0.24,272.0,274.97,,,0.6533237792968751,,,,,,,0.0,,0.24,272.0,274.97,,142.0,
AAPL,2026-01-11,AAPL,2026-05-15,105.0,P,,,,0.05,2.0,,0.0,,0.84,272.0,274.97,,,0.7309597216796875,,,,,,,0.0,,0.84,272.0,274.97,,32.0,
AAPL,2026-01-11,AAPL,2026-05-15,110.0,P,,,,0.05,3.0,,0.0,,0.25,272.0,274.97,,,0.594730615234375,,,,,,,0.0,,0.25,272.0,274.97,,74.0,
AAPL,2026-01-11,AAPL,2026-05-15,115.0,P,,,,0.09,4.0,,0.01,,0.26,272.0,274.97,,,0.5712933496093751,,,,,,,0.01,,0.26,272.0,274.97,,24.0,
AAPL,2026-01-11,AAPL,2026-05-15,120.0,P,,,,0.06,30.0,,0.02,,0.27,272.0,274.97,,,0.5478560839843751,,,,,,,0.02,,0.27,272.0,274.97,,141.0,
AAPL,2026-01-11,AAPL,2026-05-15,125.0,P,,,,0.11,10.0,,0.03,,0.28,272.0,274.97,,,0.52539537109375,,,,,,,0.03,,0.28,272.0,274.97,,36.0,
AAPL,2026-01-11,AAPL,2026-05-15,130.0,P,,,,0.25,1.0,,0.08,,0.11,272.0,274.97,,,0.47852083984375,,,,,,,0.08,,0.11,272.0,274.97,,665.0,
AAPL,2026-01-11,AAPL,2026-05-15,135.0,P,,,,0.12,6.0,,0.09,,0.12,272.0,274.97,,,0.45898978515625005,,,,,,,0.09,,0.12,272.0,274.97,,104.0,
AAPL,2026-01-11,AAPL,2026-05-15,140.0,P,,,,0.13,27.0,,0.12,,0.15,272.0,274.97,,,0.44775942871093743,,,,,,,0.12,,0.15,272.0,274.97,,116.0,
AAPL,2026-01-11,AAPL,2026-05-15,145.0,P,,,,0.16,7.0,,0.11,,0.17,272.0,274.97,,,0.43115803222656257,,,,,,,0.11,,0.17,272.0,274.97,,133.0,
AAPL,2026-01-11,AAPL,2026-05-15,150.0,P,,,,0.21,2.0,,0.18,,0.21,272.0,274.97,,,0.41992767578125,,,,,,,0.18,,0.21,272.0,274.97,,1562.0,
AAPL,2026-01-11,AAPL,2026-05-15,155.0,P,,,,0.25,10.0,,0.22,,0.25,272.0,274.97,,,0.4067442138671875,,,,,,,0.22,,0.25,272.0,274.97,,625.0,
AAPL,2026-01-11,AAPL,2026-05-15,160.0,P,,,,0.34,1.0,,0.28,,0.31,272.0,274.97,,,0.39649041015625003,,,,,,,0.28,,0.31,272.0,274.97,,264.0,
AAPL,2026-01-11,AAPL,2026-05-15,165.0,P,,,,0.38,30.0,,0.35,,0.37,272.0,274.97,,,0.38403936279296874,,,,,,,0.35,,0.37,272.0,274.97,,426.0,
AAPL,2026-01-11,AAPL,2026-05-15,170.0,P,,,,0.53,11.0,,0.43,,0.46,272.0,274.97,,,0.3745179736328125,,,,,,,0.43,,0.46,272.0,274.97,,713.0,
AAPL,2026-01-11,AAPL,2026-05-15,175.0,P,,,,0.6,70.0,,0.53,,0.56,272.0,274.97,,,0.3640200317382813,,,,,,,0.53,,0.56,272.0,274.97,,1029.0,
AAPL,2026-01-11,AAPL,2026-05-15,180.0,P,,,,0.83,1.0,,0.66,,0.7,272.0,274.97,,,0.3557193334960937,,,,,,,0.66,,0.7,272.0,274.97,,2635.0,
AAPL,2026-01-11,AAPL,2026-05-15,185.0,P,,,,0.91,70.0,,0.82,,0.85,272.0,274.97,,,0.34570966796874997,,,,,,,0.82,,0.85,272.0,274.97,,407.0,
AAPL,2026-01-11,AAPL,2026-05-15,190.0,P,,,,1.05,10.0,,1.01,,1.04,272.0,274.97,,,0.3365544860839844,,,,,,,1.01,,1.04,272.0,274.97,,2213.0,
AAPL,2026-01-11,AAPL,2026-05-15,195.0,P,,,,1.5,2.0,,1.25,,1.32,272.0,274.97,,,0.33045103149414057,,,,,,,1.25,,1.32,272.0,274.97,,930.0,
AAPL,2026-01-11,AAPL,2026-05-15,200.0,P,,,,1.58,4.0,,1.54,,1.57,272.0,274.97,,,0.3198310205078124,,,,,,,1.54,,1.57,272.0,274.97,,1787.0,
AAPL,2026-01-11,AAPL,2026-05-15,205.0,P,,,,2.21,2.0,,1.8,,1.96,272.0,274.97,,,0.3133613586425781,,,,,,,1.8,,1.96,272.0,274.97,,15.0,
AAPL,2026-01-11,AAPL,2026-05-15,210.0,P,,,,2.32,39.0,,2.3,,2.35,272.0,274.97,,,0.3039010040283203,,,,,,,2.3,,2.35,272.0,274.97,,5207.0,
AAPL,2026-01-11,AAPL,2026-05-15,215.0,P,,,,2.8,20.0,,2.74,,2.94,272.0,274.97,,,0.29871306762695304,,,,,,,2.74,,2.94,272.0,274.97,,273.0,
AAPL,2026-01-11,AAPL,2026-05-15,220.0,P,,,,3.35,10.0,,3.4,,3.5,272.0,274.97,,,0.2892527130126953,,,,,,,3.4,,3.5,272.0,274.97,,2225.0,
AAPL,2026-01-11,AAPL,2026-05-15,225.0,P,,,,4.2,14.0,,4.15,,4.25,272.0,274.97,,,0.282233740234375,,,,,,,4.15,,4.25,272.0,274.97,,2442.0,
AAPL,2026-01-11,AAPL,2026-05-15,230.0,P,,,,4.95,88.0,,5.0,,5.1,272.0,274.97,,,0.274421318359375,,,,,,,5.0,,5.1,272.0,274.97,,5078.0,
AAPL,2026-01-11,AAPL,2026-05-15,235.0,P,,,,5.98,51.0,,6.05,,6.15,272.0,274.97,,,0.26770751831054684,,,,,,,6.05,,6.15,272.0,274.97,,476.0,
AAPL,2026-01-11,AAPL,2026-05-15,240.0,P,,,,7.15,85.0,,7.25,,7.4,272.0,274.97,,,0.26148199462890626,,,,,,,7.25,,7.4,272.0,274.97,,6641.0,
AAPL,2026-01-11,AAPL,2026-05-15,245.0,P,,,,8.75,59.0,,8.7,,8.8,272.0,274.97,,,0.2543714700317383,,,,,,,8.7,,8.8,272.0,274.97,,638.0,
AAPL,2026-01-11,AAPL,2026-05-15,250.0,P,,,,10.51,198.0,,10.35,,10.45,272.0,274.97,,,0.2478712908935547,,,,,,,10.35,,10.45,272.0,274.97,,8130.0,
AAPL,2026-01-11,AAPL,2026-05-15,255.0,P,,,,12.15,571.0,,12.2,,12.35,272.0,274.97,,,0.24155421539306643,,,,,,,12.2,,12.35,272.0,274.97,,558.0,
AAPL,2026-01-11,AAPL,2026-05-15,260.0,P,,,,14.15,49.0,,14.35,,14.5,272.0,274.97,,,0.23514558807373048,,,,,,,14.35,,14.5,272.0,274.97,,7491.0,
AAPL,2026-01-11,AAPL,2026-05-15,265.0,P,,,,16.55,4.0,,16.8,,16.95,272.0,274.97,,,0.2291642025756836,,,,,,,16.8,,16.95,272.0,274.97,,750.0,
AAPL,2026-01-11,AAPL,2026-05-15,270.0,P,,,,20.51,5.0,,19.55,,19.7,272.0,274.97,,,0.22345747253417966,,,,,,,19.55,,19.7,272.0,274.97,,2673.0,
AAPL,2026-01-11,AAPL,2026-05-15,275.0,P,,,,24.5,3.0,,22.6,,22.75,272.0,274.97,,,0.2179643634033203,,,,,,,22.6,,22.75,272.0,274.97,,135.0,
AAPL,2026-01-11,AAPL,2026-05-15,280.0,P,,,,25.53,45.0,,25.9,,26.1,272.0,274.97,,,0.21277642700195312,,,,,,,25.9,,26.1,272.0,274.97,,10422.0,
AAPL,2026-01-11,AAPL,2026-05-15,285.0,P,,,,29.83,7.0,,29.5,,29.7,272.0,274.97,,,0.20710021423339842,,,,,,,29.5,,29.7,272.0,274.97,,72.0,
AAPL,2026-01-11,AAPL,2026-05-15,290.0,P,,,,33.73,1.0,,33.35,,33.55,272.0,274.97,,,0.20111882873535153,,,,,,,33.35,,33.55,272.0,274.97,,743.0,
AAPL,2026-01-11,AAPL,2026-05-15,295.0,P,,,,34.2,2.0,,37.15,,37.8,272.0,274.97,,,0.19965399963378905,,,,,,,37.15,,37.8,272.0,274.97,,142.0,
AAPL,2026-01-11,AAPL,2026-05-15,300.0,P,,,,42.0,9.0,,41.45,,42.05,272.0,274.97,,,0.192390888671875,,,,,,,41.45,,42.05,272.0,274.97,,447.0,
AAPL,2026-01-11,AAPL,2026-05-15,305.0,P,,,,44.34,1.0,,45.9,,46.55,272.0,274.97,,,0.18726398681640627,,,,,,,45.9,,46.55,272.0,274.97,,19.0,
AAPL,2026-01-11,AAPL,2026-05-15,310.0,P,,,,53.45,20.0,,50.5,,51.3,272.0,274.97,,,0.18824053955078124,,,,,,,50.5,,51.3,272.0,274.97,,165.0,
AAPL,2026-01-11,AAPL,2026-05-15,315.0,P,,,,51.55,15.0,,54.75,,56.75,272.0,274.97,,,0.2243729907226562,,,,,,,54.75,,56.75,272.0,274.97,,100.0,
AAPL,2026-01-11,AAPL,2026-05-15,320.0,P,,,,63.5,1.0,,59.7,,61.9,272.0,274.97,,,0.2447585290527344,,,,,,,59.7,,61.9,272.0,274.97,,40.0,
AAPL,2026-01-11,AAPL,2026-05-15,325.0,P,,,,51.0,95.0,,64.35,,66.95,272.0,274.97,,,0.2603833728027344,,,,,,,64.35,,66.95,272.0,274.97,,12.0,
AAPL,2026-01-11,AAPL,2026-05-15,330.0,P,,,,63.38,8.0,,69.65,,71.9,272.0,274.97,,,0.27118648742675777,,,,,,,69.65,,71.9,272.0,274.97,,0.0,
AAPL,2026-01-11,AAPL,2026-05-15,340.0,P,,,,61.0,8.0,,79.45,,81.9,272.0,274.97,,,0.29614961669921874,,,,,,,79.45,,81.9,272.0,274.97,,0.0,
AAPL,2026-01-11,AAPL,2026-05-15,350.0,P,,,,89.8,3.0,,89.65,,91.9,272.0,274.97,,,0.31995308959960933,,,,,,,89.65,,91.9,272.0,274.97,,2.0,
AAPL,2026-01-11,AAPL,2026-05-15,390.0,P,,,,136.95,,,115.85,,119.45,272.0,274.97,,,1.0000000000000003e-05,,,,,,,115.85,,119.45,272.0,274.97,,0.0,
AAPL,2026-01-11,AAPL,2026-05-15,400.0,P,,,,153.0,1.0,,125.85,,129.45,272.0,274.97,,,1.0000000000000003e-05,,,,,,,125.85,,129.45,272.0,274.97,,0.0,
AAPL,2026-01-11,AAPL,2026-06-18,5.0,C,,,,264.05,1.0,,252.6,,256.35,272.0,274.97,,,2.4531288671875,,,,,,,252.6,,256.35,272.0,274.97,,3.0,
AAPL,2026-01-11,AAPL,2026-06-18,10.0,C,,,,160.95,1.0,,187.15,,189.95,272.0,274.97,,,1.0000000000000003e-05,,,,,,,187.15,,189.95,272.0,274.97,,0.0,
AAPL,2026-01-11,AAPL,2026-06-18,15.0,C,,,,257.65,2.0,,242.6,,246.2,272.0,274.97,,,1.4921900390624998,,,,,,,242.6,,246.2,272.0,274.97,,5.0,
AAPL,2026-01-11,AAPL,2026-06-18,20.0,C,,,,178.5,1.0,,183.05,,186.3,272.0,274.97,,,1.0000000000000003e-05,,,,,,,183.05,,186.3,272.0,274.97,,7.0,
AAPL,2026-01-11,AAPL,2026-06-18,25.0,C,,,,234.48,1.0,,233.8,,235.45,272.0,274.97,,,1.5332054589843749,,,,,,,233.8,,235.45,272.0,274.97,,3150.0,
AAPL,2026-01-11,AAPL,2026-06-18,30.0,C,,,,240.3,4.0,,227.8,,231.55,272.0,274.97,,,1.443362158203125,,,,,,,227.8,,231.55,272.0,274.97,,8.0,
AAPL,2026-01-11,AAPL,2026-06-18,35.0,C,,,,235.42,3.0,,227.9,,231.3,272.0,274.97,,,2.313480778808593,,,,,,,227.9,,231.3,272.0,274.97,,3.0,
AAPL,2026-01-11,AAPL,2026-06-18,40.0,C,,,,230.45,6.0,,217.95,,221.6,272.0,274.97,,,1.2959019580078124,,,,,,,217.95,,221.6,272.0,274.97,,7.0,
AAPL,2026-01-11,AAPL,2026-06-18,45.0,C,,,,209.45,1.0,,226.6,,230.1,272.0,274.97,,,2.7959014477539066,,,,,,,226.6,,230.1,272.0,274.97,,3.0,
AAPL,2026-01-11,AAPL,2026-06-18,50.0,C,,,,212.25,1.0,,208.65,,211.15,272.0,274.97,,,1.1865275048828123,,,,,,,208.65,,211.15,272.0,274.97,,641.0,
AAPL,2026-01-11,AAPL,2026-06-18,55.0,C,,,,220.08,10.0,,203.2,,206.95,272.0,274.97,,,1.168461188964844,,,,,,,203.2,,206.95,272.0,274.97,,152.0,
AAPL,2026-01-11,AAPL,2026-06-18,60.0,C,,,,209.2,2.0,,203.25,,206.65,272.0,274.97,,,1.6984878356933595,,,,,,,203.25,,206.65,272.0,274.97,,142.0,
AAPL,2026-01-11,AAPL,2026-06-18,65.0,C,,,,205.2,48.0,,198.4,,202.2,272.0,274.97,,,1.63513366027832,,,,,,,198.4,,202.2,272.0,274.97,,52.0,
AAPL,2026-01-11,AAPL,2026-06-18,70.0,C,,,,187.92,2.0,,188.65,,191.85,272.0,274.97,,,1.0283251708984378,,,,,,,188.65,,191.85,272.0,274.97,,427.0,
AAPL,2026-01-11,AAPL,2026-06-18,75.0,C,,,,194.37,5.0,,188.5,,192.0,272.0,274.97,,,1.4699733532714845,,,,,,,188.5,,192.0,272.0,274.97,,306.0,
AAPL,2026-01-11,AAPL,2026-06-18,80.0,C,,,,193.36,2.0,,178.6,,182.4,272.0,274.97,,,0.9692385888671875,,,,,,,178.6,,182.4,272.0,274.97,,308.0,
AAPL,2026-01-11,AAPL,2026-06-18,85.0,C,,,,186.37,1.0,,178.8,,182.6,272.0,274.97,,,1.3603547607421875,,,,,,,178.8,,182.6,272.0,274.97,,140.0,
AAPL,2026-01-11,AAPL,2026-06-18,90.0,C,,,,168.52,1.0,,169.75,,171.5,272.0,274.97,,,0.8950205810546874,,,,,,,169.75,,171.5,272.0,274.97,,1722.0,
AAPL,2026-01-11,AAPL,2026-06-18,95.0,C,,,,179.77,2.0,,164.05,,167.0,272.0,274.97,,,0.8400894897460938,,,,,,,164.05,,167.0,272.0,274.97,,309.0,
AAPL,2026-01-11,AAPL,2026-06-18,100.0,C,,,,160.1,15.0,,160.15,,161.7,272.0,274.97,,,0.8466812207031249,,,,,,,160.15,,161.7,272.0,274.97,,2260.0,
AAPL,2026-01-11,AAPL,2026-06-18,105.0,C,,,,175.55,7.0,,159.1,,162.55,272.0,274.97,,,1.1351361602783203,,,,,,,159.1,,162.55,272.0,274.97,,189.0,
AAPL,2026-01-11,AAPL,2026-06-18,110.0,C,,,,148.08,1.0,,149.45,,152.15,272.0,274.97,,,0.7572045764160158,,,,,,,149.45,,152.15,272.0,274.97,,232.0,
AAPL,2026-01-11,AAPL,2026-06-18,115.0,C,,,,169.11,1.0,,149.5,,152.9,272.0,274.97,,,1.0541429129028321,,,,,,,149.5,,152.9,272.0,274.97,,228.0,
AAPL,2026-01-11,AAPL,2026-06-18,120.0,C,,,,152.06,2.0,,139.6,,142.4,272.0,274.97,,,0.7063017651367188,,,,,,,139.6,,142.4,272.0,274.97,,465.0,
AAPL,2026-01-11,AAPL,2026-06-18,125.0,C,,,,139.34,1.0,,134.65,,137.65,272.0,274.97,,,0.685672088623047,,,,,,,134.65,,137.65,272.0,274.97,,151.0,
